local code,text,table_name,parent_varname,local code system,code,display,code system,comment
250.00,250.00,condition,Other Code,condition_description,250.00,"Diabetes mellitus without mention of complication, type II or unspecified type, not stated as uncontrolled",http://hl7.org/fhir/sid/icd-9-cm,
746.9,746.9,condition,Other Code,condition_description,746.9,Unspecified congenital anomaly of heart,http://hl7.org/fhir/sid/icd-9-cm,
786.09,786.09,condition,Other Code,condition_description,786.09,Other respiratory abnormalities,http://hl7.org/fhir/sid/icd-9-cm,
747.0,747.0,condition,Other Code,condition_description,747.0,Patent ductus arteriosus,http://hl7.org/fhir/sid/icd-9-cm,
579.0,579.0,condition,Other Code,condition_description,579.0,Celiac disease,http://hl7.org/fhir/sid/icd-9-cm,
306.7,306.7,condition,Other Code,condition_description,306.7,Disorder of organs of special sense arising from mental factors,http://hl7.org/fhir/sid/icd-9-cm,
530.81,530.81,condition,Other Code,condition_description,530.81,Esophageal reflux,http://hl7.org/fhir/sid/icd-9-cm,
327.23,327.23,condition,Other Code,condition_description,327.23,Obstructive sleep apnea (adult)(pediatric),http://hl7.org/fhir/sid/icd-9-cm,
745.4,745.4,condition,Other Code,condition_description,745.4,Ventricular septal defect,http://hl7.org/fhir/sid/icd-9-cm,
389.20,389.20,condition,Other Code,condition_description,389.20,"Mixed hearing loss, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
389.00,389.00,condition,Other Code,condition_description,389.00,"Conductive hearing loss, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
389.22,389.22,condition,Other Code,condition_description,389.22,"Mixed hearing loss, bilateral",http://hl7.org/fhir/sid/icd-9-cm,
698.3,698.3,condition,Other Code,condition_description,698.3,Lichenification and lichen simplex chronicus,http://hl7.org/fhir/sid/icd-9-cm,
690.10,690.10,condition,Other Code,condition_description,690.10,"Seborrheic dermatitis, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
780.59,780.59,condition,Other Code,condition_description,780.59,Other sleep disturbances,http://hl7.org/fhir/sid/icd-9-cm,
136.9,136.9,condition,Other Code,condition_description,136.9,Unspecified infectious and parasitic diseases,http://hl7.org/fhir/sid/icd-9-cm,
473.9,473.9,condition,Other Code,condition_description,473.9,Unspecified sinusitis (chronic),http://hl7.org/fhir/sid/icd-9-cm,
788.33,788.33,condition,Other Code,condition_description,788.33,Mixed incontinence (male) (female),http://hl7.org/fhir/sid/icd-9-cm,
780.60,780.60,condition,Other Code,condition_description,780.60,"Fever, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
691.8,691.8,condition,Other Code,condition_description,691.8,Other atopic dermatitis and related conditions,http://hl7.org/fhir/sid/icd-9-cm,
716.97,716.97,condition,Other Code,condition_description,716.97,"Arthropathy, unspecified, ankle and foot",http://hl7.org/fhir/sid/icd-9-cm,
E947.9,E947.9,condition,Other Code,condition_description,E947.9,Unspecified drug or medicinal substance causing adverse effects in therapeutic use,http://hl7.org/fhir/sid/icd-9-cm,
822.0,822.0,condition,Other Code,condition_description,822.0,Closed fracture of patella,http://hl7.org/fhir/sid/icd-9-cm,
337.20,337.20,condition,Other Code,condition_description,337.20,"Reflex sympathetic dystrophy, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
618.01,618.01,condition,Other Code,condition_description,618.01,"Cystocele, midline",http://hl7.org/fhir/sid/icd-9-cm,
314.01,314.01,condition,Other Code,condition_description,314.01,Attention deficit disorder with hyperactivity,http://hl7.org/fhir/sid/icd-9-cm,
372.05,372.05,condition,Other Code,condition_description,372.05,Acute atopic conjunctivitis,http://hl7.org/fhir/sid/icd-9-cm,
087.9,087.9,condition,Other Code,condition_description,087.9,"Relapsing fever, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
212.0,212.0,condition,Other Code,condition_description,212.0,"Benign neoplasm of nasal cavities, middle ear, and accessory sinuses",http://hl7.org/fhir/sid/icd-9-cm,
692.9,692.9,condition,Other Code,condition_description,692.9,"Contact dermatitis and other eczema, unspecified cause",http://hl7.org/fhir/sid/icd-9-cm,
371.52,371.52,condition,Other Code,condition_description,371.52,Other anterior corneal dystrophies,http://hl7.org/fhir/sid/icd-9-cm,
840.8,840.8,condition,Other Code,condition_description,840.8,Sprains and strains of other specified sites of shoulder and upper arm,http://hl7.org/fhir/sid/icd-9-cm,
384.20,384.20,condition,Other Code,condition_description,384.20,"Perforation of tympanic membrane, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
719.47,719.47,condition,Other Code,condition_description,719.47,"Pain in joint, ankle and foot",http://hl7.org/fhir/sid/icd-9-cm,
474.11,474.11,condition,Other Code,condition_description,474.11,Hypertrophy of tonsils alone,http://hl7.org/fhir/sid/icd-9-cm,
V43.66,V43.66,condition,Other Code,condition_description,V43.66,Ankle joint replacement,http://hl7.org/fhir/sid/icd-9-cm,
375.15,375.15,condition,Other Code,condition_description,375.15,"Tear film insufficiency, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
729.1,729.1,condition,Other Code,condition_description,729.1,"Myalgia and myositis, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
477.9,477.9,condition,Other Code,condition_description,477.9,"Allergic rhinitis, cause unspecified",http://hl7.org/fhir/sid/icd-9-cm,
389.9,389.9,condition,Other Code,condition_description,389.9,Unspecified hearing loss,http://hl7.org/fhir/sid/icd-9-cm,
474.01,474.01,condition,Other Code,condition_description,474.01,Chronic adenoiditis,http://hl7.org/fhir/sid/icd-9-cm,
840.4,840.4,condition,Other Code,condition_description,840.4,Rotator cuff (capsule) sprain,http://hl7.org/fhir/sid/icd-9-cm,
V85.21,V85.21,condition,Other Code,condition_description,V85.21,"Body Mass Index 25.0-25.9, adult",http://hl7.org/fhir/sid/icd-9-cm,
V77.91,V77.91,condition,Other Code,condition_description,V77.91,Screening for lipoid disorders,http://hl7.org/fhir/sid/icd-9-cm,
799.9,799.9,condition,Other Code,condition_description,799.9,Other unknown and unspecified cause of morbidity and mortality,http://hl7.org/fhir/sid/icd-9-cm,
V78.1,V78.1,condition,Other Code,condition_description,V78.1,Screening for other and unspecified deficiency anemia,http://hl7.org/fhir/sid/icd-9-cm,
V77.1,V77.1,condition,Other Code,condition_description,V77.1,Screening for diabetes mellitus,http://hl7.org/fhir/sid/icd-9-cm,
278.02,278.02,condition,Other Code,condition_description,278.02,Overweight,http://hl7.org/fhir/sid/icd-9-cm,
789.00,789.00,condition,Other Code,condition_description,789.00,"Abdominal pain, unspecified site",http://hl7.org/fhir/sid/icd-9-cm,
V16.0,V16.0,condition,Other Code,condition_description,V16.0,Family history of malignant neoplasm of gastrointestinal tract,http://hl7.org/fhir/sid/icd-9-cm,
626.0,626.0,condition,Other Code,condition_description,626.0,Absence of menstruation,http://hl7.org/fhir/sid/icd-9-cm,
372.30,372.30,condition,Other Code,condition_description,372.30,"Conjunctivitis, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
V76.51,V76.51,condition,Other Code,condition_description,V76.51,Special screening for malignant neoplasms of colon,http://hl7.org/fhir/sid/icd-9-cm,
709.9,709.9,condition,Other Code,condition_description,709.9,Unspecified disorder of skin and subcutaneous tissue,http://hl7.org/fhir/sid/icd-9-cm,
478.19,478.19,condition,Other Code,condition_description,478.19,Other disease of nasal cavity and sinuses,http://hl7.org/fhir/sid/icd-9-cm,
696.1,696.1,condition,Other Code,condition_description,696.1,Other psoriasis,http://hl7.org/fhir/sid/icd-9-cm,
786.2,786.2,condition,Other Code,condition_description,786.2,Cough,http://hl7.org/fhir/sid/icd-9-cm,
V79.0,V79.0,condition,Other Code,condition_description,V79.0,Screening for depression,http://hl7.org/fhir/sid/icd-9-cm,
V74.1,V74.1,condition,Other Code,condition_description,V74.1,Screening examination for pulmonary tuberculosis,http://hl7.org/fhir/sid/icd-9-cm,
V45.61,V45.61,condition,Other Code,condition_description,V45.61,Cataract extraction status,http://hl7.org/fhir/sid/icd-9-cm,
780.93,780.93,condition,Other Code,condition_description,780.93,Memory loss,http://hl7.org/fhir/sid/icd-9-cm,
381.01,381.01,condition,Other Code,condition_description,381.01,Acute serous otitis media,http://hl7.org/fhir/sid/icd-9-cm,
I34.0,I34.0,condition,Other Code,condition_description,I34.0,Nonrheumatic mitral (valve) insufficiency,http://hl7.org/fhir/sid/icd-10-cm,
H90.8,H90.8,condition,Other Code,condition_description,H90.8,"Mixed conductive and sensorineural hearing loss, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
H90.2,H90.2,condition,Other Code,condition_description,H90.2,"Conductive hearing loss, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
H72.92,H72.92,condition,Other Code,condition_description,H72.92,"Unspecified perforation of tympanic membrane, left ear",http://hl7.org/fhir/sid/icd-10-cm,
E66.3,E66.3,condition,Other Code,condition_description,E66.3,Overweight,http://hl7.org/fhir/sid/icd-10-cm,
R09.81,R09.81,condition,Other Code,condition_description,R09.81,Nasal congestion,http://hl7.org/fhir/sid/icd-10-cm,
I38,I38,condition,Other Code,condition_description,I38,"Endocarditis, valve unspecified",http://hl7.org/fhir/sid/icd-10-cm,
Q21.21,Q21.21,condition,Other Code,condition_description,Q21.21,Partial atrioventricular septal defect,http://hl7.org/fhir/sid/icd-10-cm,
H90.6,H90.6,condition,Other Code,condition_description,H90.6,"Mixed conductive and sensorineural hearing loss, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
B07.0,B07.0,condition,Other Code,condition_description,B07.0,Plantar wart,http://hl7.org/fhir/sid/icd-10-cm,
H66.90,H66.90,condition,Other Code,condition_description,H66.90,"Otitis media, unspecified, unspecified ear",http://hl7.org/fhir/sid/icd-10-cm,
Z11.1,Z11.1,condition,Other Code,condition_description,Z11.1,Encounter for screening for respiratory tuberculosis,http://hl7.org/fhir/sid/icd-10-cm,
H65.33,H65.33,condition,Other Code,condition_description,H65.33,"Chronic mucoid otitis media, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
K13.0,K13.0,condition,Other Code,condition_description,K13.0,Diseases of lips,http://hl7.org/fhir/sid/icd-10-cm,
H65.23,H65.23,condition,Other Code,condition_description,H65.23,"Chronic serous otitis media, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
K31.7,K31.7,condition,Other Code,condition_description,K31.7,Polyp of stomach and duodenum,http://hl7.org/fhir/sid/icd-10-cm,
M62.838,M62.838,condition,Other Code,condition_description,M62.838,Other muscle spasm,http://hl7.org/fhir/sid/icd-10-cm,
M79.602,M79.602,condition,Other Code,condition_description,M79.602,Pain in left arm,http://hl7.org/fhir/sid/icd-10-cm,
I10,I10,condition,Other Code,condition_description,I10,Essential (primary) hypertension,http://hl7.org/fhir/sid/icd-10-cm,
E11.21,E11.21,condition,Other Code,condition_description,E11.21,Type 2 diabetes mellitus with diabetic nephropathy,http://hl7.org/fhir/sid/icd-10-cm,
E11.00,E11.00,condition,Other Code,condition_description,E11.00,Type 2 diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),http://hl7.org/fhir/sid/icd-10-cm,
R12,R12,condition,Other Code,condition_description,R12,Heartburn,http://hl7.org/fhir/sid/icd-10-cm,
Z79.84,Z79.84,condition,Other Code,condition_description,Z79.84,Long term (current) use of oral hypoglycemic drugs,http://hl7.org/fhir/sid/icd-10-cm,
M54.2,M54.2,condition,Other Code,condition_description,M54.2,Cervicalgia,http://hl7.org/fhir/sid/icd-10-cm,
H90.5,H90.5,condition,Other Code,condition_description,H90.5,Unspecified sensorineural hearing loss,http://hl7.org/fhir/sid/icd-10-cm,
R62.50,R62.50,condition,Other Code,condition_description,R62.50,Unspecified lack of expected normal physiological development in childhood,http://hl7.org/fhir/sid/icd-10-cm,
R26.9,R26.9,condition,Other Code,condition_description,R26.9,Unspecified abnormalities of gait and mobility,http://hl7.org/fhir/sid/icd-10-cm,
M25.512,M25.512,condition,Other Code,condition_description,M25.512,Pain in left shoulder,http://hl7.org/fhir/sid/icd-10-cm,
H90.3,H90.3,condition,Other Code,condition_description,H90.3,"Sensorineural hearing loss, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
F44.6,F44.6,condition,Other Code,condition_description,F44.6,Conversion disorder with sensory symptom or deficit,http://hl7.org/fhir/sid/icd-10-cm,
R79.9,R79.9,condition,Other Code,condition_description,R79.9,"Abnormal finding of blood chemistry, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
H92.01,H92.01,condition,Other Code,condition_description,H92.01,"Otalgia, right ear",http://hl7.org/fhir/sid/icd-10-cm,
Z68.32,Z68.32,condition,Other Code,condition_description,Z68.32,"Body mass index [BMI] 32.0-32.9, adult",http://hl7.org/fhir/sid/icd-10-cm,
S83.005S,S83.005S,condition,Other Code,condition_description,S83.005S,"Unspecified dislocation of left patella, sequela",http://hl7.org/fhir/sid/icd-10-cm,
Q25.0,Q25.0,condition,Other Code,condition_description,Q25.0,Patent ductus arteriosus,http://hl7.org/fhir/sid/icd-10-cm,
H65.21,H65.21,condition,Other Code,condition_description,H65.21,"Chronic serous otitis media, right ear",http://hl7.org/fhir/sid/icd-10-cm,
R73.9,R73.9,condition,Other Code,condition_description,R73.9,"Hyperglycemia, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
M25.562,M25.562,condition,Other Code,condition_description,M25.562,Pain in left knee,http://hl7.org/fhir/sid/icd-10-cm,
I44.4,I44.4,condition,Other Code,condition_description,I44.4,Left anterior fascicular block,http://hl7.org/fhir/sid/icd-10-cm,
H65.22,H65.22,condition,Other Code,condition_description,H65.22,"Chronic serous otitis media, left ear",http://hl7.org/fhir/sid/icd-10-cm,
J32.9,J32.9,condition,Other Code,condition_description,J32.9,"Chronic sinusitis, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
R10.13,R10.13,condition,Other Code,condition_description,R10.13,Epigastric pain,http://hl7.org/fhir/sid/icd-10-cm,
M27.2,M27.2,condition,Other Code,condition_description,M27.2,Inflammatory conditions of jaws,http://hl7.org/fhir/sid/icd-10-cm,
L20.9,L20.9,condition,Other Code,condition_description,L20.9,"Atopic dermatitis, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
R53.83,R53.83,condition,Other Code,condition_description,R53.83,Other fatigue,http://hl7.org/fhir/sid/icd-10-cm,
M85.80,M85.80,condition,Other Code,condition_description,M85.80,"Other specified disorders of bone density and structure, unspecified site",http://hl7.org/fhir/sid/icd-10-cm,
K52.9,K52.9,condition,Other Code,condition_description,K52.9,"Noninfective gastroenteritis and colitis, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
Z13.21,Z13.21,condition,Other Code,condition_description,Z13.21,Encounter for screening for nutritional disorder,http://hl7.org/fhir/sid/icd-10-cm,
R05.9,R05.9,condition,Other Code,condition_description,R05.9,"Cough, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
R63.8,R63.8,condition,Other Code,condition_description,R63.8,Other symptoms and signs concerning food and fluid intake,http://hl7.org/fhir/sid/icd-10-cm,
Z29.8,Z29.8,condition,Other Code,condition_description,Z29.8,Encounter for other specified prophylactic measures,http://hl7.org/fhir/sid/icd-10-cm,
R43.9,R43.9,condition,Other Code,condition_description,R43.9,Unspecified disturbances of smell and taste,http://hl7.org/fhir/sid/icd-10-cm,
